0, 0, Header, 0, 1, 480
1, 0, Start_track
1, 0, Channel_prefix, 0
1, 0, Title_t, "sanctuary"
1, 0, Instrument_name_t, "Classic Electric Piano"
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Key_signature, 0, "major"
1, 0, SMPTE_offset, 33, 0, 0, 0, 0
1, 0, Tempo, 526316
1, 0, Note_on_c, 0, 90, 80
1, 30, Note_off_c, 0, 90, 0
1, 30, Note_on_c, 0, 89, 80
1, 60, Note_off_c, 0, 89, 0
1, 60, Note_on_c, 0, 90, 80
1, 90, Note_off_c, 0, 90, 0
1, 90, Note_on_c, 0, 89, 80
1, 120, Note_off_c, 0, 89, 0
1, 120, Note_on_c, 0, 90, 80
1, 150, Note_off_c, 0, 90, 0
1, 150, Note_on_c, 0, 89, 80
1, 180, Note_off_c, 0, 89, 0
1, 180, Note_on_c, 0, 90, 80
1, 210, Note_off_c, 0, 90, 0
1, 210, Note_on_c, 0, 89, 80
1, 240, Note_off_c, 0, 89, 0
1, 240, Note_on_c, 0, 90, 80
1, 270, Note_off_c, 0, 90, 0
1, 270, Note_on_c, 0, 89, 80
1, 300, Note_off_c, 0, 89, 0
1, 300, Note_on_c, 0, 90, 80
1, 330, Note_off_c, 0, 90, 0
1, 330, Note_on_c, 0, 89, 80
1, 360, Note_off_c, 0, 89, 0
1, 360, Note_on_c, 0, 90, 80
1, 390, Note_off_c, 0, 90, 0
1, 390, Note_on_c, 0, 89, 80
1, 420, Note_off_c, 0, 89, 0
1, 420, Note_on_c, 0, 90, 80
1, 450, Note_off_c, 0, 90, 0
1, 450, Note_on_c, 0, 89, 80
1, 480, Note_off_c, 0, 89, 0
1, 480, Note_on_c, 0, 90, 80
1, 510, Note_off_c, 0, 90, 0
1, 510, Note_on_c, 0, 89, 80
1, 540, Note_off_c, 0, 89, 0
1, 540, Note_on_c, 0, 90, 80
1, 570, Note_off_c, 0, 90, 0
1, 570, Note_on_c, 0, 89, 80
1, 600, Note_off_c, 0, 89, 0
1, 600, Note_on_c, 0, 90, 80
1, 630, Note_off_c, 0, 90, 0
1, 630, Note_on_c, 0, 89, 80
1, 660, Note_off_c, 0, 89, 0
